0,q_no,response_no,q_text,q_responses,Q_weighting,indicator,output_name ,type (F/B),Rough Percent contribution ,Dependancies,checked,,
,OF41,OF41_5,Disturbed Percentage in the WAU,>40%,8,PD,DisturbWAU15,Function,,NoCA,1,,
,OF42,OF42_1,Road Density in the WAU,<0.4 km/km2 ,0,PD,RdDensWAU1,Function,,NoCA,1,,
,OF42,OF42_2,Road Density in the WAU,0.4 – 1.2 km/km2 ,1,PD,RdDensWAU1,Function,,NoCA,1,,
,OF42,OF42_3,Road Density in the WAU,> 1.2 km/km2 ,2,PD,RdDensWAU1,Function,,NoCA,1,,
,OF32,OF32_1,Intactness of landscape within 2km ,<5%.,0,PD,Intact15,Function,,,1,,
,OF32,OF32_2,Intactness of landscape within 2km ,5 to 30%.,1,PD,Intact15,Function,,,1,,
,OF32,OF32_3,Intactness of landscape within 2km ,30 to 60%.,2,PD,Intact15,Function,,,1,,
,OF32,OF32_4,Intactness of landscape within 2km ,60 to 90%.,3,PD,Intact15,Function,,,1,,
,OF32,OF32_5,Intactness of landscape within 2km ,>90%,4,PD,Intact15,Function,,,1,,
,OF33,OF33_1,Mature and Old Growth Forest within 2km,<5%.,0,PD,OldGro15,Function,,,1,,
,OF33,OF33_2,Mature and Old Growth Forest within 2km,5 to 30%.,2,PD,OldGro15,Function,,,1,,
,OF33,OF33_3,Mature and Old Growth Forest within 2km,30 to 60%.,3,PD,OldGro15,Function,,,1,,
,OF33,OF33_4,Mature and Old Growth Forest within 2km,60 to 90%.,4,PD,OldGro15,Function,,,1,,
,OF33,OF33_5,Mature and Old Growth Forest within 2km,>90%,5,PD,OldGro15,Function,,,1,,
,F1,F1_1,Vegetation Height and Form Diversity ,coniferous (including tamarack) taller than 3 meters.,,PD,WoodyFormRich15,Function,,,1,,
,F1,F1_2,Vegetation Height and Form Diversity ,deciduous taller than 3 m,,PD,WoodyFormRich15,Function,,,1,,
,F1,F1_3,Vegetation Height and Form Diversity ,"coniferous or evergreen 1-3 m tall (e.g., stunted black spruce)",,PD,WoodyFormRich15,Function,,,1,,
,F1,F1_4,Vegetation Height and Form Diversity ,deciduous 1-3 m tall ,,PD,WoodyFormRich15,Function,,,1,,
,F1,F1_5,Vegetation Height and Form Diversity ,"coniferous or evergreen <1 m tall (e.g., many ericaceous shrub species)",,PD,WoodyFormRich15,Function,,,1,,
,F1,F1_6,Vegetation Height and Form Diversity ,"deciduous <1 m tall (e.g., deciduous tree seedlings) ",,PD,WoodyFormRich15,Function,,,1,,
,F2,F2_A1,Height Class Interspersion,A1. The two height classes are scattered and intermixed throughout nearly all of the vegetated AA.,1,PD,WoodyHtMix15,Function ,,,used?,,
,F2,F2_A2,Height Class Interspersion,"A2. Not A1.  The two height classes are mostly in separate zones or bands, or in proportionately large clumps, though some intermixing occurs.",0,PD,WoodyHtMix15,Function ,,,used?,,
,F2,F2_B1,Height Class Interspersion,B1. The two height classes are scattered and intermixed throughout nearly all of the vegetated AA.,3,PD,WoodyHtMix15,Function ,,,used?,,
,F2,F2_B2,Height Class Interspersion,"B2. Not B1.  The two height classes are mostly in separate zones or bands, or in proportionately large clumps, though some intermixing occurs. Or the AA contains almost entirely one height class, uniformly distributed.",2,PD,WoodyHtMix15,Function ,,,used?,,
,F4,F4_1,Dominance of Most Abundant Shrub Genera ,Those 2 genera together comprise > 80% of all woody cover.  Low woody cover is monotypic or nearly so.,0,PD,ShrubRich15,Function,,,1,,
,F4,F4_2,Dominance of Most Abundant Shrub Genera ,Those 2 genera together comprise 50 to <80% of all low woody cover.,1,PD,ShrubRich15,Function,,,1,,
,F4,F4_3,Dominance of Most Abundant Shrub Genera ,No 2 genera together comprise > 50% of such cover.  Several genera of low woody plants are significantly present.,3,PD,ShrubRich15,Function,,,1,,
,F11,F11_1,Forb Cover ,<5% of the vegetated part of the AA.,0,PD,Forb15,function,,,1,,
,F11,F11_2,Forb Cover ,5-25% of the vegetated part of the AA.,3,PD,Forb15,function,,,1,,
,F11,F11_3,Forb Cover ,25-50% of the vegetated part of the AA.,2,PD,Forb15,function,,,1,,
,F11,F11_4,Forb Cover ,50-95% of the vegetated part of the AA.,1,PD,Forb15,function,,,1,,
,F11,F11_5,Forb Cover ,>95% of the vegetated part of the AA.,0,PD,Forb15,function,,,1,,
,F12,F12_1,Tussock Cover,"<5% of the vegetated area, or none.",0,PD,Tussock15,Function,,,,,
,F12,F12_2,Tussock Cover,5-50% of the vegetated area.,2,PD,Tussock15,Function,,,,,
,F12,F12_3,Tussock Cover,50-95% of the vegetated area.,3,PD,Tussock15,Function,,,,,
,F12,F12_4,Tussock Cover,>95% of the vegetated area.,1,PD,Tussock15,Function,,,,,
,F13,F13_1,Invasive Plant Cover ,absent or only a few individuals.,8,PD,Invas15,Function,,,1,,
,F14,F13_2,Invasive Plant Cover ,"<5% of herbaceous cover (or woody cover, if the invasives are woody), but more than a few individuals.",5,PD,Invas15,Function,,,1,,
,F15,F13_3,Invasive Plant Cover ,"5-20% of the herb cover (or woody cover, if the invasives are woody).",3,PD,Invas15,Function,,,1,,
,F16,F13_4,Invasive Plant Cover ,"20-50% of the herb cover  (or woody cover, if the invasives are woody).",1,PD,Invas15,Function,,,1,,
,F17,F13_5,Invasive Plant Cover ,">50% of the herb cover  (or woody cover, if the invasives are woody).",0,PD,Invas15,Function,,,1,,
,F18,F18_1,Microtopography ,"Few or none (minimal microtopography; <1% of the land has such features, or entire AA is always water-covered).",0,PD,Girreg15,Function,,,1,,
,F18,F18_2,Microtopography ,Intermediate.,2,PD,Girreg15,Function,,,1,,
,F18,F18_3,Microtopography ,"Several (extensive micro-topography, >25% of the land).",3,PD,Girreg15,Function,,,1,,
,F20,F20_1,Percent flooded only seasonally ,"None, or <0.01 hectare and <1% of the AA. ",0,PD,SeasPct15,Function,,,1,,
,F20,F20_2,Percent flooded only seasonally ,"1-20% of the AA, or <1% but >0.01 hectare",2,PD,SeasPct15,Function,,,1,,
,F20,F20_3,Percent flooded only seasonally ,20-50% of the AA.,3,PD,SeasPct15,Function,,,1,,
,F20,F20_4,Percent flooded only seasonally ,50-95% of the AA.,4,PD,SeasPct15,Function,,,1,,
,F20,F20_5,Percent flooded only seasonally ,>95% of the AA. ,5,PD,SeasPct15,Function,,,1,,
,F19,F19_1,Percent Always WITHOUT Surface Water,"<1%. In other words, all or nearly all of the AA is covered by water permanently or at least seasonally.  ",0,PD,DryPct15,Function,,,1,,
,F19,F19_2,Percent Always WITHOUT Surface Water,"1 to <25% of the AA,  or <1% but >0.01 hectare (e.g., 10 m x 10 m) never contains surface water.",1,PD,DryPct15,Function,,,1,,
,F19,F19_3,Percent Always WITHOUT Surface Water,25 to <50% of the AA never contains surface water.,2,PD,DryPct15,Function,,,1,,
,F19,F19_4,Percent Always WITHOUT Surface Water,50 to <75% of the AA never contains surface water.,3,PD,DryPct15,Function,,,1,,
,F19,F19_5,Percent Always WITHOUT Surface Water,"75 to <99% of the AA never contains surface water, or >99% AND there is at least one persistent or seasonal water body larger than 0.01 hectare (e.g., 10 m x 10 m) in the AA.",5,PD,DryPct15,Function,,,1,,
,F19,F19_6,Percent Always WITHOUT Surface Water,"99-100%. AND there is no persistent or seasonal water body larger than 0.01 hectare (~ 10 x 10 m) in the AA. Enter ""1"" and SKIP to F40 (Channel Network Connection).",4,PD,DryPct15,Function,,,1,,
,F26,F26_1,Predominant Depth Class,<10 cm deep (but >0).,5,PD,DepthDom15,Function,,,1,,
,F26,F26_2,Predominant Depth Class,10 - 50 cm deep.,4,PD,DepthDom15,Function,,,1,,
,F26,F26_3,Predominant Depth Class,0.5 - 1 m deep.,2,PD,DepthDom15,Function,,,1,,
,F26,F26_4,Predominant Depth Class,1 - 2 m deep.,1,PD,DepthDom15,Function,,,1,,
,F26,F26_5,Predominant Depth Class,>2 m deep. True for many fringe wetlands.,0,PD,DepthDom15,Function,,,1,,
,F33,F33_1,Distance from Open Water to Upland (Vegetated Width),<1 m.,0,PD,WdthWet15,Function,,"NeverWater, NoPond, NoPersis, NoDeepPonded, NoOW",1,,
,F33,F33_2,Distance from Open Water to Upland (Vegetated Width),1 - 9 m.,1,PD,WdthWet15,Function,,"NeverWater, NoPond, NoPersis, NoDeepPonded, NoOW",1,,
,F33,F33_3,Distance from Open Water to Upland (Vegetated Width),10 - 29 m.,2,PD,WdthWet15,Function,,"NeverWater, NoPond, NoPersis, NoDeepPonded, NoOW",1,,
,F33,F33_4,Distance from Open Water to Upland (Vegetated Width),30 - 49 m.,3,PD,WdthWet15,Function,,"NeverWater, NoPond, NoPersis, NoDeepPonded, NoOW",1,,
,F33,F33_5,Distance from Open Water to Upland (Vegetated Width),50 - 100 m.,4,PD,WdthWet15,Function,,"NeverWater, NoPond, NoPersis, NoDeepPonded, NoOW",1,,
,F33,F33_6,Distance from Open Water to Upland (Vegetated Width),"> 100 m, or open water is absent at that time.",6,PD,WdthWet15,Function,,"NeverWater, NoPond, NoPersis, NoDeepPonded, NoOW",1,,
,F38,F38_1,Submerged & Floating-leaved Aquatics,"Are present, and are so extensive they choke most channels or open water areas in late summer",1,PD,AqVeg15,Function,,"NeverWater, NoPond, NoPersis, NoDeepPonded",1,,
,F38,F38_2,Submerged & Floating-leaved Aquatics,"Are present, but not choking most channels or open water areas in late summer",3,PD,AqVeg15,Function,,"NeverWater, NoPond, NoPersis, NoDeepPonded",1,,
,F38,F38_3,Submerged & Floating-leaved Aquatics,Absent or trace,0,PD,AqVeg15,Function,,"NeverWater, NoPond, NoPersis, NoDeepPonded",1,,
,F42,F42_1,Tributary Channel or Floodplain,numeric,numeric,PD,Inflow15,Function,,"NoOutlet, NoOutletX, Outmap15",1,,
,F47,F47_1,Groundwater Input Probability,"Springs are known to be present within the AA; or most of the AA was excavated below the usual water table level; or iron floc is extensive, or thermal and chemical properties of water strongly suggest substantial groundwater input.",3,PD,Groundw15,Function,,,1,,
,F47,F47_2,Groundwater Input Probability,"Most of the AA has a slope of >5%, or is very close to the base of a natural slope longer than the maximum dimension of the AA and much steeper than the slope of the AA, OR, if measured, surface water has pH >6.5 and conductivity of >300 µS/cm or TDS of >200 mg/L (ppm). Moss cover, if any, not dominated by Sphagnum. And not a hot spring. Common plants may include ones associated with fen wetlands, e.g., Menyanthes, Potentilla palustris, Equisetum fluviatile.",2,PD,Groundw15,Function,,,1,,
,F47,F47_3,Groundwater Input Probability,"Neither of above is true, although groundwater may discharge to or flow through the AA. Or groundwater influx is unknown.",0,PD,Groundw15,Function,,,1,,
,F48,F48_1,Beaver Probability ,"Evident from direct observation or presence of gnawed limbs, dams, tracks, dens, lodges, or extensive stands of water-killed trees (snags).",5,PD,Beaver15,Function,,,1,,
,F48,F48_2,Beaver Probability ,"Likely based on proximity to suitable habitat, which may include: (a) a persistent freshwater wetland, pond, or lake, or a perennial low or mid-gradient (<6%) channel, and (b) a corridor or multiple stands of hardwood trees and shrubs (>10 cm diameter) near surface water.",3,PD,Beaver15,Function,,,1,,
,F48,F48_3,Beaver Probability ,"Unlikely because site characteristics above are deficient, and/or this is a settled area or other area where beaver are routinely removed. ",1,PD,Beaver15,Function,,,1,,
,F50,F50_1,Vegetation Buffer Along Perimeter,<5%.,0,PD,PerimPctPer15,Function,,Disturb,1,,
,F50,F50_2,Vegetation Buffer Along Perimeter,5 to <30%.,1,PD,PerimPctPer15,Function,,Disturb,1,,
,F50,F50_3,Vegetation Buffer Along Perimeter,30 to <60%.,2,PD,PerimPctPer15,Function,,Disturb,1,,
,F50,F50_4,Vegetation Buffer Along Perimeter,60 to 90%.,3,PD,PerimPctPer15,Function,,Disturb,1,,
,F50,F50_5,Vegetation Buffer Along Perimeter,">90%, or all the area within 30 m of the AA edge is other wetlands. ",5,PD,PerimPctPer15,Function,,Disturb,1,,
,F55,F55_1,Fire History,"Burned within past 5 years, and >50% of wetland-upland perimeter or area apparently burned, and burned intensely.",0,PD,FireHist15,Function,,,1,,
,F55,F55_2,Fire History,"Burned within past 5 years, and >50% of wetland-upland perimeter or area apparently burned, and burned lightly.",1,PD,FireHist15,Function,,,1,,
,F55,F55_3,Fire History,"Burned within past 5 years, and <50% of wetland-upland perimeter apparently burned, and burned intensely.",2,PD,FireHist15,Function,,,1,,
,F55,F55_4,Fire History,"Burned within past 5 years, and <50% of wetland-upland perimeter apparently burned, and burned lightly.",3,PD,FireHist15,Function,,,1,,
,F55,F55_5,Fire History,Burned 6-10 years ago.,4,PD,FireHist15,Function,,,1,,
,F55,F55_6,Fire History,Burned 11-30 years ago.,5,PD,FireHist15,Function,,,1,,
,F55,F55_7,Fire History,"Burned >30 years ago, or no evidence of a burn and no data.",3,PD,FireHist15,Function,,,1,,
,F58,review,Focal Species Present,numeric,numeric,PD,RarePlant15,Function,,,1,,
,F59,review,Wetland Plant Association ,numeric,numeric,PD,PlantRich15,Function,,,1,,
,S4,review,Excessive Sediament Loading from Runoff Contributing Area),calculated score,numeric,PD,SedCA11,Function,,,1,,
,Z,,Score for APP,calculated score,numeric,PD,APPscore15,Function,,,1,,
,S1,,Alteration Timing of Water Inputs ,calculated numeric,numeric,PD,AltTiming15,Function,,,1,,
,S5,,Soil or Sediment Alteration within the Assessment Area ,stressor subscore,numeric,PD,SoilDisturb15a,Function,,,1,,
,OF23,OF23_1,BGC Protection Percentage ,0 - 1,6,PD,PctProtected15v,Benefit,,,1,,
,OF23,OF23_2,BGC Protection Percentage ,04-Jan,5,PD,PctProtected15v,Benefit,,,1,,
,OF23,OF23_3,BGC Protection Percentage ,08-Apr,4,PD,PctProtected15v,Benefit,,,1,,
,OF23,OF23_4,BGC Protection Percentage ,12-Aug,3,PD,PctProtected15v,Benefit,,,1,,
,OF23,OF23_5,BGC Protection Percentage ,20-Dec,2,PD,PctProtected15v,Benefit,,,1,,
,OF23,OF23_6,BGC Protection Percentage ,> 20,0,PD,PctProtected15v,Benefit,,,1,,
,OF24,????,Species of Conservation Concern,any plant species or community,numeric,PD,RareSpp15v,Benefit,,,1,,
,OF34,OF34_1,Land Cover Type Uniqueness,"within 1 km of the AA (and outside of the AA). Enter ""1"" and skip to OF35.",1,PD,LcovUniq15v,Benefit,,,1,,
,OF34,OF34_2,Land Cover Type Uniqueness,"within 5 km of the AA (and outside of the AA) Enter ""1"" and skip to OF35.",3,PD,LcovUniq15v,Benefit,,,1,,
,OF34,OF34_3,Land Cover Type Uniqueness,neither of the above.,0,PD,LcovUniq15v,Benefit,,,1,,
,OF35,OF35_1,Maximum Dominance of a Land Cover type ,numeric,numeric,PD,LCmaxDom15,Benefit,,,1,,
,OF36,OF36_1,Number of Land Cover types in the AA + 100m buffer,1,4,PD,LcovRich15v,Benefit,,,1,,
,OF36,OF36_2,Number of Land Cover types in the AA + 100m buffer,2,3,PD,LcovRich15v,Benefit,,,1,,
,OF36,OF36_3,Number of Land Cover types in the AA + 100m buffer,3 or 4,1,PD,LcovRich15v,Benefit,,,1,,
,OF36,OF36_4,Number of Land Cover types in the AA + 100m buffer,>4,0,PD,LcovRich15v,Benefit,,,1,,
,OF37,OF37_1,Number of Land Cover Types within 2km,<4,6,PD,LCrich2k15v,Benefit,,,1,,
,OF37,OF37_2,Number of Land Cover Types within 2km,4 or 5,4,PD,LCrich2k15v,Benefit,,,1,,
,OF37,OF37_3,Number of Land Cover Types within 2km,6 or 7,3,PD,LCrich2k15v,Benefit,,,1,,
,OF37,OF37_4,Number of Land Cover Types within 2km,8 to 11,2,PD,LCrich2k15v,Benefit,,,1,,
,OF37,OF37_5,Number of Land Cover Types within 2km,>11,0,PD,LCrich2k15v,Benefit,,,1,,
,F7,F7_1,Berry-producing Shrubs,<5% of the vegetated part of the AA. ,0,PD,Berrt15v,Benefit,,,1,,
,F7,F7_2,Berry-producing Shrubs,5-25% of the vegetated part of the AA.,2,PD,Berrt15v,Benefit,,,1,,
,F7,F7_3,Berry-producing Shrubs,25-50% of the vegetated part of the AA.,3,PD,Berrt15v,Benefit,,,1,,
,F7,F7_4,Berry-producing Shrubs,50-95% of the vegetated part of the AA.,4,PD,Berrt15v,Benefit,,,1,,
,F7,F7_5,Berry-producing Shrubs,>95% of the vegetated part of the AA.,5,PD,Berrt15v,Benefit,,,1,,
,F57,F57_1,Consumptive Uses,"Low-impact timber harvest (e.g., minor firewood collecting, selective thinning)",0,PD,PlantCollect15,Benefit,,,1,,
,F57,F57_2,Consumptive Uses,"Commercial or traditional-use harvesting of living native plants, their fruits, or mushrooms (logging excluded)",1,PD,PlantCollect15,Benefit,,,1,,
,F57,F57_3,Consumptive Uses,Waterfowl hunting,0,PD,PlantCollect15,Benefit,,,1,,
,F57,F57_4,Consumptive Uses,Moose hunting,0,PD,PlantCollect15,Benefit,,,1,,
,F57,F57_5,Consumptive Uses,Fishing,0,PD,PlantCollect15,Benefit,,,1,,
,F57,F57_6,Consumptive Uses,Trapping of furbearers,0,PD,PlantCollect15,Benefit,,,1,,
,F58,F58_7,Focal Species Present,one of more plants species of conservation concern,response,PD,RarePlant15v,Benefit,,,1,,
,Z,,Score for POL,calculated score,numeric,PD,PollScore15,Benefit,,,1,,
,Z,,Score for RSB,calculated score,numeric,PD,SBMscore15v,Benefit,,,1,,
,F49,F49_1,Disturbance in Wetland Buffer,Binary (0/1),binary,POL,PerimPctPer16v,Benefit,weighting responses are not binary? shoudl this be Vegetated Buffer Along Perimeter ,disturb,check,,
,OF24,OF24_1,Species of Conservation Concern,any plant species or community,numeric,POL,RarePlant16v,Benefit,,,1,,
,OF32,OF32_1,Intactness of landscape within 2km ,<5%.,6,POL,Intact16v,Benefit,,,1,,
,OF32,OF32_2,Intactness of landscape within 2km ,5 to 30%.,4,POL,Intact16v,Benefit,,,1,,
,OF32,OF32_3,Intactness of landscape within 2km ,30 to 60%.,3,POL,Intact16v,Benefit,,,1,,
,OF32,OF32_4,Intactness of landscape within 2km ,60 to 90%.,2,POL,Intact16v,Benefit,,,1,,
,OF32,OF32_5,Intactness of landscape within 2km ,>90%,0,POL,Intact16v,Benefit,,,1,,
,OF36,OF36_1,Number of Land Cover types in the AA + 100m buffer,1,4,POL,LCrich16v,Benefit,,,1,,
,OF36,OF36_2,Number of Land Cover types in the AA + 100m buffer,2,3,POL,LCrich16v,Benefit,,,1,,
,OF36,OF36_3,Number of Land Cover types in the AA + 100m buffer,3 or 4,2,POL,LCrich16v,Benefit,,,1,,
,OF36,OF36_4,Number of Land Cover types in the AA + 100m buffer,>4,0,POL,LCrich16v,Benefit,,,1,,
,OF37,OF37_1,Number of Land Cover Types within 2km,<4,5,POL,LCrich2k16v,Benefit,,,1,,
,OF37,OF37_2,Number of Land Cover Types within 2km,4 or 5,4,POL,LCrich2k16v,Benefit,,,1,,
,OF37,OF37_3,Number of Land Cover Types within 2km,6 or 7,3,POL,LCrich2k16v,Benefit,,,1,,
,OF37,OF37_4,Number of Land Cover Types within 2km,8 to 11,2,POL,LCrich2k16v,Benefit,,,1,,
,OF37,OF37_5,Number of Land Cover Types within 2km,>11,0,POL,LCrich2k16v,Benefit,,,1,,
,OF6,OF6_1,Stream Intersect,binary (1/0),binary,POL,Outmap16,Function,,"NoOutlet, NoOutletX",1,,
,OF12,OF12_1,Unvegetated Surface in the WAU,<10%.,0,POL,Imperv16,Function,,,check if used? ,,
,OF12,OF12_2,Unvegetated Surface in the WAU,10 to 25%.,1,POL,Imperv16,Function,,,check if used? ,,
,OF12,OF12_3,Unvegetated Surface in the WAU,>25%.,4,POL,Imperv16,Function,,,check if used? ,,
,OF32,OF32_1,Intactness of landscape within 2km ,<5%.,0,POL,Intact16,Function,,,1,,
,OF32,OF32_2,Intactness of landscape within 2km ,5 to 30%.,1,POL,Intact16,Function,,,1,,
,OF32,OF32_3,Intactness of landscape within 2km ,30 to 60%.,2,POL,Intact16,Function,,,1,,
,OF32,OF32_4,Intactness of landscape within 2km ,60 to 90%.,3,POL,Intact16,Function,,,1,,
,OF32,OF32_5,Intactness of landscape within 2km ,>90%,4,POL,Intact16,Function,,,1,,
,OF36,OF36_1,Number of Land Cover types in the AA + 100m buffer,1,0,POL,LCrich16,Function,,,1,,
,OF36,OF36_2,Number of Land Cover types in the AA + 100m buffer,2,1,POL,LCrich16,Function,,,1,,
,OF36,OF36_3,Number of Land Cover types in the AA + 100m buffer,3 or 4,2,POL,LCrich16,Function,,,1,,
,OF36,OF36_4,Number of Land Cover types in the AA + 100m buffer,>4,4,POL,LCrich16,Function,,,1,,
,OF37,OF37_1,Number of Land Cover Types within 2km,<4,0,POL,LCrich2k16,Function,,,1,,
,OF37,OF37_2,Number of Land Cover Types within 2km,4 or 5,2,POL,LCrich2k16,Function,,,1,,
,OF37,OF37_3,Number of Land Cover Types within 2km,6 or 7,3,POL,LCrich2k16,Function,,,1,,
,OF37,OF37_4,Number of Land Cover Types within 2km,8 to 11,4,POL,LCrich2k16,Function,,,1,,
,OF37,OF37_5,Number of Land Cover Types within 2km,>11,6,POL,LCrich2k16,Function,,,1,,
,F11,F11_1,Forb Cover ,<5% of the vegetated part of the AA.,0,PD,Forb16,Function,,,1,,
,F11,F11_2,Forb Cover ,5-25% of the vegetated part of the AA.,2,PD,Forb16,Function,,,1,,
,F11,F11_3,Forb Cover ,25-50% of the vegetated part of the AA.,3,PD,Forb16,Function,,,1,,
